7.149298617383377172e-03 1.248722435178520893e-03 2.349542377265700921e-04
2.463694632898297612e-02 1.345010979581951578e-03 1.318683453932156802e-03
4.043746229629047173e-02 7.283935632271129612e-03 7.185716820106824443e-03
5.930294495965678092e-02 2.508269765506310572e-05 2.422498354337498938e-05
