8.382052891612257195e-01 1.783721434301787506e-05 1.500639415896731776e-05
1.465913311557938803e+00 7.381999429438379859e-05 7.611111760719158070e-05
2.064026213460170567e+00 9.009690834200875960e-05 8.744076553846014122e-05
2.664647921163743938e+00 6.105408933243076399e-05 6.299427192257844865e-05
