2.192528422186024952e-07 0.000000000000000000e+00
2.212528421620386323e-07 0.000000000000000000e+00
2.232528421054747693e-07 0.000000000000000000e+00
2.252528420489109064e-07 0.000000000000000000e+00
2.272528419923470435e-07 0.000000000000000000e+00
2.292528419357831806e-07 0.000000000000000000e+00
2.312528418792193176e-07 0.000000000000000000e+00
2.332528418226554547e-07 0.000000000000000000e+00
2.352528417660915918e-07 0.000000000000000000e+00
2.372528417095277289e-07 0.000000000000000000e+00
2.392528416529638395e-07 0.000000000000000000e+00
2.412528415963999765e-07 0.000000000000000000e+00
2.432528415398361136e-07 0.000000000000000000e+00
2.452528414832722507e-07 0.000000000000000000e+00
2.472528414267083877e-07 0.000000000000000000e+00
2.492528413701445248e-07 0.000000000000000000e+00
2.512528413135806619e-07 0.000000000000000000e+00
2.532528412570167990e-07 0.000000000000000000e+00
2.552528412004529360e-07 0.000000000000000000e+00
2.572528411438890731e-07 0.000000000000000000e+00
2.592528410873252102e-07 0.000000000000000000e+00
2.612528410307613473e-07 0.000000000000000000e+00
2.632528409741974843e-07 0.000000000000000000e+00
2.652528409176336214e-07 0.000000000000000000e+00
2.672528408610697585e-07 0.000000000000000000e+00
2.692528408045058956e-07 0.000000000000000000e+00
2.712528407479420326e-07 0.000000000000000000e+00
2.732528406913781697e-07 0.000000000000000000e+00
2.752528406348143068e-07 0.000000000000000000e+00
2.772528405782504438e-07 0.000000000000000000e+00
2.792528405216865809e-07 0.000000000000000000e+00
2.812528404651227180e-07 0.000000000000000000e+00
2.832528404085588551e-07 0.000000000000000000e+00
2.852528403519949921e-07 0.000000000000000000e+00
2.872528402954311292e-07 0.000000000000000000e+00
2.892528402388672663e-07 0.000000000000000000e+00
2.912528401823034034e-07 0.000000000000000000e+00
2.932528401257395404e-07 0.000000000000000000e+00
2.952528400691756775e-07 0.000000000000000000e+00
2.972528400126118146e-07 0.000000000000000000e+00
2.992528399560479516e-07 0.000000000000000000e+00
3.012528398994840887e-07 0.000000000000000000e+00
3.032528398429202258e-07 0.000000000000000000e+00
3.052528397863563629e-07 0.000000000000000000e+00
3.072528397297924999e-07 0.000000000000000000e+00
3.092528396732286370e-07 0.000000000000000000e+00
3.112528396166647741e-07 0.000000000000000000e+00
3.132528395601009112e-07 0.000000000000000000e+00
3.152528395035370482e-07 0.000000000000000000e+00
3.172528394469731853e-07 0.000000000000000000e+00
3.192528393904093224e-07 0.000000000000000000e+00
3.212528393338454595e-07 0.000000000000000000e+00
3.232528392772815965e-07 0.000000000000000000e+00
3.252528392207177336e-07 0.000000000000000000e+00
3.272528391641538707e-07 0.000000000000000000e+00
3.292528391075900077e-07 0.000000000000000000e+00
3.312528390510261448e-07 0.000000000000000000e+00
3.332528389944622819e-07 0.000000000000000000e+00
3.352528389378984190e-07 0.000000000000000000e+00
3.372528388813345560e-07 0.000000000000000000e+00
3.392528388247706931e-07 0.000000000000000000e+00
3.412528387682068302e-07 0.000000000000000000e+00
3.432528387116429673e-07 0.000000000000000000e+00
3.452528386550791043e-07 0.000000000000000000e+00
3.472528385985152414e-07 0.000000000000000000e+00
3.492528385419513785e-07 0.000000000000000000e+00
3.512528384853875155e-07 0.000000000000000000e+00
3.532528384288236526e-07 0.000000000000000000e+00
3.552528383722597897e-07 0.000000000000000000e+00
3.572528383156959268e-07 0.000000000000000000e+00
3.592528382591320638e-07 0.000000000000000000e+00
3.612528382025682009e-07 0.000000000000000000e+00
3.632528381460043380e-07 0.000000000000000000e+00
3.652528380894404751e-07 0.000000000000000000e+00
3.672528380328766121e-07 0.000000000000000000e+00
3.692528379763127492e-07 0.000000000000000000e+00
3.712528379197488863e-07 0.000000000000000000e+00
3.732528378631850234e-07 0.000000000000000000e+00
3.752528378066211604e-07 0.000000000000000000e+00
3.772528377500572975e-07 0.000000000000000000e+00
3.792528376934934346e-07 0.000000000000000000e+00
3.812528376369295716e-07 0.000000000000000000e+00
3.832528375803657087e-07 0.000000000000000000e+00
3.852528375238018458e-07 0.000000000000000000e+00
3.872528374672379829e-07 0.000000000000000000e+00
3.892528374106741199e-07 0.000000000000000000e+00
3.912528373541102570e-07 0.000000000000000000e+00
3.932528372975463941e-07 0.000000000000000000e+00
3.952528372409825312e-07 0.000000000000000000e+00
3.972528371844186682e-07 0.000000000000000000e+00
3.992528371278548053e-07 0.000000000000000000e+00
4.012528370712909424e-07 0.000000000000000000e+00
4.032528370147270795e-07 0.000000000000000000e+00
4.052528369581632165e-07 0.000000000000000000e+00
4.072528369015993536e-07 0.000000000000000000e+00
